unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year_month
518572,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303.0,East Harlem,2012-2014,2012-01-02,154.9,2012-01
518962,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309.0,Union Square - Lower East Side,2012-2014,2012-01-02,36.2,2012-01
518905,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211.0,Williamsburg - Bushwick,2012-2014,2012-01-02,165.3,2012-01
518898,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,204.0,East New York,2012-2014,2012-01-02,141.6,2012-01
518891,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,104.0,Pelham - Throgs Neck,2012-2014,2012-01-02,133.9,2012-01
518948,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206.0,Borough Park,2012-2014,2012-01-02,11.2,2012-01
518967,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,2012-2014,2012-01-02,6.6,2012-01
518573,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304.0,Upper West Side,2012-2014,2012-01-02,26.9,2012-01
518584,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,2012-01-02,19.5,2012-01
518555,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2012-2014,2012-01-02,78.0,2012-01
518562,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204.0,East New York,2012-2014,2012-01-02,115.2,2012-01
518954,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,2012-2014,2012-01-02,40.4,2012-01
518964,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2012-2014,2012-01-02,25.1,2012-01
518569,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2012-2014,2012-01-02,120.8,2012-01
518938,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2012-2014,2012-01-02,77.6,2012-01
518895,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201.0,Greenpoint,2012-2014,2012-01-02,43.5,2012-01
518924,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2012-2014,2012-01-02,53.8,2012-01
518542,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2012-2014,2012-01-02,109.6,2012-01
518911,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306.0,Chelsea - Clinton,2012-2014,2012-01-02,75.6,2012-01
518950,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208.0,Canarsie - Flatlands,2012-2014,2012-01-02,35.1,2012-01
518968,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,2012-01-02,14.5,2012-01
518971,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2012-2014,2012-01-02,39.6,2012-01
518914,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309.0,Union Square - Lower East Side,2012-2014,2012-01-02,114.8,2012-01
518889,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102.0,Northeast Bronx,2012-2014,2012-01-02,139.9,2012-01
518972,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,409.0,Southeast Queens,2012-2014,2012-01-02,21.9,2012-01
518952,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2012-2014,2012-01-02,17.9,2012-01
518933,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,3.0,Manhattan,2012-2014,2012-01-02,40.8,2012-01
518951,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2012-2014,2012-01-02,10.4,2012-01
518557,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2012-2014,2012-01-02,134.5,2012-01
518568,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2012-2014,2012-01-02,26.8,2012-01
518957,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304.0,Upper West Side,2012-2014,2012-01-02,23.5,2012-01
518940,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105.0,Crotona -Tremont,2012-2014,2012-01-02,118.1,2012-01
518579,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,2012-2014,2012-01-02,24.6,2012-01
518589,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410.0,Rockaways,2012-2014,2012-01-02,72.6,2012-01
518969,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2012-2014,2012-01-02,16.7,2012-01
518883,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2012-2014,2012-01-02,183.6,2012-01
518974,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,2012-2014,2012-01-02,54.0,2012-01
518559,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,2012-2014,2012-01-02,32.1,2012-01
518570,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301.0,Washington Heights,2012-2014,2012-01-02,47.2,2012-01
518561,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2012-2014,2012-01-02,124.3,2012-01
518563,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205.0,Sunset Park,2012-2014,2012-01-02,33.1,2012-01
518582,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2012-2014,2012-01-02,13.5,2012-01
518918,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403.0,Flushing - Clearview,2012-2014,2012-01-02,29.3,2012-01
518955,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2012-2014,2012-01-02,116.4,2012-01
518585,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2012-2014,2012-01-02,25.6,2012-01
518892,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105.0,Crotona -Tremont,2012-2014,2012-01-02,214.1,2012-01
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2012-2014,2012-01-02,24.4,2012-01
518908,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2012-2014,2012-01-02,241.3,2012-01
518890,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2012-2014,2012-01-02,191.4,2012-01
518897,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2012-2014,2012-01-02,164.8,2012-01
518575,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2012-2014,2012-01-02,28.6,2012-01
518936,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,27.1,2012-01
518906,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301.0,Washington Heights,2012-2014,2012-01-02,111.6,2012-01
518560,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2012-2014,2012-01-02,42.9,2012-01
518543,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2012-2014,2012-01-02,94.8,2012-01
518965,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402.0,West Queens,2012-2014,2012-01-02,13.6,2012-01
518591,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,2012-2014,2012-01-02,59.3,2012-01
518554,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2012-2014,2012-01-02,99.5,2012-01
518592,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,2012-2014,2012-01-02,21.6,2012-01
518556,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105.0,Crotona -Tremont,2012-2014,2012-01-02,138.1,2012-01
518901,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207.0,East Flatbush - Flatbush,2012-2014,2012-01-02,102.4,2012-01
518927,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2012-2014,2012-01-02,66.1,2012-01
518888,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,82.3,2012-01
518593,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2012-2014,2012-01-02,18.6,2012-01
518551,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5.0,Staten Island,2012-2014,2012-01-02,37.9,2012-01
518564,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206.0,Borough Park,2012-2014,2012-01-02,15.1,2012-01
518501,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,3.0,Manhattan,2012-2014,2012-01-02,127.2,2012-01
518944,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2012-2014,2012-01-02,35.8,2012-01
518937,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2012-2014,2012-01-02,57.7,2012-01
518919,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,404.0,Bayside - Little Neck,2012-2014,2012-01-02,13.4,2012-01
518550,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4.0,Queens,2012-2014,2012-01-02,30.3,2012-01
518506,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2012-2014,2012-01-02,232.6,2012-01
518552,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,34.4,2012-01
518590,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,2012-2014,2012-01-02,74.4,2012-01
518580,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2012-2014,2012-01-02,31.2,2012-01
518553,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2012-2014,2012-01-02,81.9,2012-01
518571,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2012-2014,2012-01-02,136.2,2012-01
518505,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102.0,Northeast Bronx,2012-2014,2012-01-02,184.4,2012-01
518548,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2.0,Brooklyn,2012-2014,2012-01-02,58.8,2012-01
518547,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1.0,Bronx,2012-2014,2012-01-02,102.8,2012-01
518504,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101.0,Kingsbridge - Riverdale,2012-2014,2012-01-02,102.7,2012-01
518532,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,401.0,Long Island City - Astoria,2012-2014,2012-01-02,59.9,2012-01
518565,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2012-2014,2012-01-02,67.6,2012-01
518581,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402.0,West Queens,2012-2014,2012-01-02,18.1,2012-01
518533,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,2012-2014,2012-01-02,62.0,2012-01
518499,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2012-2014,2012-01-02,210.4,2012-01
518538,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407.0,Southwest Queens,2012-2014,2012-01-02,83.7,2012-01
518920,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,2012-01-02,43.6,2012-01
816993,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,407.0,Southwest Queens,2010,2010-01-01,63.1,2010-01
817059,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2010,2010-01-01,57.9,2010-01
817057,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2010,2010-01-01,44.4,2010-01
817025,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108.0,Upper East Side (CD8),2010,2010-01-01,129.3,2010-01
816715,643,Annual vehicle miles traveled,Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2010,2010-01-01,44.4,2010-01
816717,643,Annual vehicle miles traveled,Million miles,per square mile,CD,413.0,Queens Village (CD13),2010,2010-01-01,77.2,2010-01
816963,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,302.0,Central Harlem - Morningside Heights,2010,2010-01-01,90.7,2010-01
816931,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,104.0,Pelham - Throgs Neck,2010,2010-01-01,54.6,2010-01
816945,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,204.0,East New York,2010,2010-01-01,45.2,2010-01
816927,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,102.0,Northeast Bronx,2010,2010-01-01,38.9,2010-01
816728,643,Annual vehicle miles traveled,Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2010,2010-01-01,108.5,2010-01
816939,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201.0,Greenpoint,2010,2010-01-01,63.5,2010-01
816750,643,Annual vehicle miles traveled,Million miles,per square mile,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2010,2010-01-01,57.2,2010-01
817017,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,104.0,Clinton and Chelsea (CD4),2010,2010-01-01,110.4,2010-01
817049,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,208.0,Riverdale and Fieldston (CD8),2010,2010-01-01,37.0,2010-01
816943,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2010,2010-01-01,61.5,2010-01
817005,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,503.0,Willowbrook,2010,2010-01-01,28.9,2010-01
816989,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,405.0,Ridgewood - Forest Hills,2010,2010-01-01,68.3,2010-01
816975,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2010,2010-01-01,107.5,2010-01
816933,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,105.0,Crotona -Tremont,2010,2010-01-01,80.8,2010-01
816951,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2010,2010-01-01,50.2,2010-01
817031,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,111.0,East Harlem (CD11),2010,2010-01-01,142.5,2010-01
817063,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2010,2010-01-01,53.1,2010-01
816834,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,406.0,Fresh Meadows,2010,2010-01-01,95.5,2010-01
817105,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,406.0,Rego Park and Forest Hills (CD6),2010,2010-01-01,111.1,2010-01
816965,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,303.0,East Harlem,2010,2010-01-01,136.6,2010-01
816726,643,Annual vehicle miles traveled,Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2010,2010-01-01,84.3,2010-01
816724,643,Annual vehicle miles traveled,Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2010,2010-01-01,100.0,2010-01
816734,643,Annual vehicle miles traveled,Million miles,per square mile,CD,317.0,East Flatbush (CD17),2010,2010-01-01,56.6,2010-01
816768,643,Annual vehicle miles traveled,Million miles,per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2010,2010-01-01,48.2,2010-01
816814,643,Annual vehicle miles traveled,Million miles,per square mile,CD,101.0,Financial District (CD1),2010,2010-01-01,92.7,2010-01
816991,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,406.0,Fresh Meadows,2010,2010-01-01,90.3,2010-01
816971,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306.0,Chelsea - Clinton,2010,2010-01-01,91.8,2010-01
816870,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2010,2010-01-01,59.7,2010-01
816850,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2010,2010-01-01,124.5,2010-01
816941,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,202.0,Downtown - Heights - Slope,2010,2010-01-01,87.4,2010-01
817069,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,306.0,Park Slope and Carroll Gardens (CD6),2010,2010-01-01,61.6,2010-01
816913,643,Annual vehicle miles traveled,Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2010,2010-01-01,14.7,2010-01
817103,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2010,2010-01-01,49.9,2010-01
816802,643,Annual vehicle miles traveled,Million miles,per square mile,CD,107.0,Upper West Side (CD7),2010,2010-01-01,127.1,2010-01
816872,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2010,2010-01-01,43.4,2010-01
816762,643,Annual vehicle miles traveled,Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2010,2010-01-01,55.9,2010-01
816796,643,Annual vehicle miles traveled,Million miles,per square mile,CD,110.0,Central Harlem (CD10),2010,2010-01-01,71.1,2010-01
817109,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2010,2010-01-01,89.1,2010-01
817043,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,205.0,Fordham and University Heights (CD5),2010,2010-01-01,82.9,2010-01
817067,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,305.0,East New York and Starrett City (CD5),2010,2010-01-01,48.9,2010-01
816780,643,Annual vehicle miles traveled,Million miles,per square mile,CD,206.0,Belmont and East Tremont (CD6),2010,2010-01-01,98.1,2010-01
816894,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,104.0,Pelham - Throgs Neck,2010,2010-01-01,59.7,2010-01
816776,643,Annual vehicle miles traveled,Million miles,per square mile,CD,208.0,Riverdale and Fieldston (CD8),2010,2010-01-01,40.2,2010-01
816713,643,Annual vehicle miles traveled,Million miles,per square mile,CD,411.0,Bayside and Little Neck (CD11),2010,2010-01-01,81.2,2010-01
816892,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,105.0,Crotona -Tremont,2010,2010-01-01,91.5,2010-01
816880,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,204.0,East New York,2010,2010-01-01,47.5,2010-01
816732,643,Annual vehicle miles traveled,Million miles,per square mile,CD,318.0,Flatlands and Canarsie (CD18),2010,2010-01-01,38.5,2010-01
816719,643,Annual vehicle miles traveled,Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2010,2010-01-01,16.9,2010-01
817121,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2010,2010-01-01,16.4,2010-01
817023,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107.0,Upper West Side (CD7),2010,2010-01-01,116.1,2010-01
816778,643,Annual vehicle miles traveled,Million miles,per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2010,2010-01-01,66.6,2010-01
817107,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,407.0,Flushing and Whitestone (CD7),2010,2010-01-01,49.5,2010-01
817085,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2010,2010-01-01,47.5,2010-01
816754,643,Annual vehicle miles traveled,Million miles,per square mile,CD,307.0,Sunset Park (CD7),2010,2010-01-01,90.1,2010-01
816969,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,305.0,Upper East Side,2010,2010-01-01,117.0,2010-01
816858,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,304.0,Upper West Side,2010,2010-01-01,127.4,2010-01
816736,643,Annual vehicle miles traveled,Million miles,per square mile,CD,316.0,Brownsville (CD16),2010,2010-01-01,61.4,2010-01
816701,643,Annual vehicle miles traveled,Million miles,per square mile,CD,405.0,Ridgewood and Maspeth (CD5),2010,2010-01-01,52.2,2010-01
816985,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,403.0,Flushing - Clearview,2010,2010-01-01,49.6,2010-01
817089,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,316.0,Brownsville (CD16),2010,2010-01-01,59.1,2010-01
817065,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304.0,Bushwick (CD4),2010,2010-01-01,39.4,2010-01
817019,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105.0,Midtown (CD5),2010,2010-01-01,63.6,2010-01
817127,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2010,2010-01-01,14.0,2010-01
816820,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,503.0,Willowbrook,2010,2010-01-01,31.0,2010-01
817015,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2010,2010-01-01,120.2,2010-01
816947,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,205.0,Sunset Park,2010,2010-01-01,66.9,2010-01
817073,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,308.0,Crown Heights and Prospect Heights (CD8),2010,2010-01-01,61.6,2010-01
816973,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2010,2010-01-01,156.1,2010-01
816915,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1.0,Bronx,2010,2010-01-01,54.2,2010-01
816760,643,Annual vehicle miles traveled,Million miles,per square mile,CD,304.0,Bushwick (CD4),2010,2010-01-01,40.6,2010-01
817053,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2010,2010-01-01,66.5,2010-01
817021,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2010,2010-01-01,164.7,2010-01
817045,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,206.0,Belmont and East Tremont (CD6),2010,2010-01-01,86.5,2010-01
816908,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,2.0,Brooklyn,2010,2010-01-01,55.8,2010-01
816860,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,303.0,East Harlem,2010,2010-01-01,146.0,2010-01
817119,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413.0,Queens Village (CD13),2010,2010-01-01,75.2,2010-01
816707,643,Annual vehicle miles traveled,Million miles,per square mile,CD,408.0,Hillcrest and Fresh Meadows (CD8),2010,2010-01-01,93.5,2010-01
817083,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,313.0,Coney Island (CD13),2010,2010-01-01,42.8,2010-01
816888,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2010,2010-01-01,50.5,2010-01
816953,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2010,2010-01-01,42.3,2010-01
816721,643,Annual vehicle miles traveled,Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2010,2010-01-01,27.2,2010-01
816937,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2010,2010-01-01,46.2,2010-01
816844,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2010,2010-01-01,59.6,2010-01
